"HID","HNAME","DATE","TIME_UTC","STATUS","LATITUDE","LONGITUDE","WINDSPEED_KT","PRESURE_MB","NE_34_KT","SE_34_KT","NW_34_KT","SW_34_KT","NE_50_KT","SE_50_KT","NW_50_KT","SW_50_KT","NE_64_KT","SE_64_KT","NW_64_KT","SW_64_KT","max_KT","DECADE"
"AL041950","DOG","19500831","1200","HU",16.2,-59.2,110,953,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500831","1800","HU",16.5,-60.1,115,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500901","0000","HU",16.8,-60.9,115,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500901","0600","HU",17.2,-61.7,115,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500901","1200","HU",17.7,-62.4,110,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500901","1800","HU",18.2,-63.1,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500902","0000","HU",18.6,-63.5,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500902","0600","HU",19.1,-63.9,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500902","1200","HU",19.5,-64.3,100,962,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500902","1800","HU",20.1,-64.7,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500903","0000","HU",20.6,-64.9,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500903","0600","HU",21.1,-65,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500903","1200","HU",21.6,-65.1,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500903","1800","HU",22.1,-65.2,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500904","0000","HU",22.4,-65.4,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500904","0600","HU",22.7,-65.7,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500904","1200","HU",23.1,-66,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500904","1800","HU",23.4,-66.4,110,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500905","0000","HU",23.7,-66.8,115,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500905","0600","HU",24.1,-67.3,120,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500905","1200","HU",24.6,-67.7,125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500905","1800","HU",25.3,-68.2,125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500906","0000","HU",26.1,-68.4,125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500906","0600","HU",26.8,-68.4,120,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500906","1200","HU",27.5,-68.2,120,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500906","1800","HU",28.2,-68.1,120,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500907","0000","HU",28.9,-68,115,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500907","0600","HU",29.6,-67.9,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500907","1200","HU",30.2,-67.6,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500907","1800","HU",30.4,-67.4,85,972,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500908","0000","HU",30.6,-67.3,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500908","0600","HU",30.8,-67.4,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500908","1200","HU",30.9,-67.6,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500908","1800","HU",31,-67.9,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500909","0000","HU",31,-68.2,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500909","0600","HU",30.9,-68.5,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500909","1200","HU",30.6,-68.9,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500909","1800","HU",30.5,-69.3,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500910","0000","HU",30.4,-70,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500910","0600","HU",30.5,-70.6,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500910","1200","HU",31,-71,65,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500910","1800","HU",32,-71.5,65,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500911","0000","HU",33.3,-72.1,75,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500911","0600","HU",34.9,-72.2,80,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500911","1200","HU",36.4,-71.9,85,974,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500911","1800","HU",37.9,-71.4,85,972,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500912","0000","EX",39,-70,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500912","0600","EX",39.7,-68.4,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500912","1200","EX",40.4,-66.9,70,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500912","1800","EX",41.1,-65.7,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500913","0000","EX",41.5,-64.4,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500913","0600","EX",41.9,-62.7,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500913","1200","EX",42.2,-60.7,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500913","1800","EX",42.3,-58.3,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500914","0000","EX",42.3,-55.9,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500914","0600","EX",42.5,-53.2,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500914","1200","EX",42.8,-50,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500914","1800","EX",43,-45.5,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500915","0000","EX",43.4,-41.5,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500915","0600","EX",44.5,-37.5,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500915","1200","EX",46,-33.2,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500915","1800","EX",47.5,-28.5,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500916","0000","EX",49.2,-23.2,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500916","0600","EX",50.9,-18.6,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500916","1200","EX",52.8,-14.7,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500916","1800","EX",54.3,-11.6,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500917","0000","EX",55.6,-9.1,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500917","0600","EX",56.8,-6.6,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500917","1200","EX",57.8,-4.5,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500917","1800","EX",58.8,-3.8,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL041950","DOG","19500918","0000","EX",59.8,-3.8,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500901","0600","TS",19.7,-83.2,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500901","1200","TS",19.9,-83.2,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500901","1800","TS",20.1,-83.2,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500902","0000","TS",20.3,-83.2,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500902","0600","TS",20.5,-83.3,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500902","1200","TS",20.7,-83.3,55,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500902","1800","TS",20.9,-83.2,55,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500903","0000","HU",21.4,-82.7,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500903","0100","HU",21.5,-82.6,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500903","0600","HU",22.4,-82.4,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500903","0700","HU",22.7,-82.3,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500903","1200","HU",23.8,-82.3,75,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500903","1800","HU",24.9,-82.6,75,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500904","0000","HU",26.2,-82.8,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500904","0600","HU",27.1,-83.3,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500904","1200","HU",27.7,-83.5,85,973,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500904","1800","HU",28,-83.8,85,973,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500905","0000","HU",28.1,-83.7,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500905","0600","HU",28.5,-83.3,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500905","1200","HU",28.8,-83,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500905","1700","HU",29.1,-82.8,105,960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500905","1800","HU",29.1,-82.8,105,960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500906","0000","HU",28.7,-82.8,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500906","0400","HU",28.5,-82.7,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500906","0600","HU",28.4,-82.6,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500906","1200","TS",28.2,-82.1,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500906","1800","TS",28.6,-81.7,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500907","0000","TS",29.3,-81.6,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500907","0600","TS",30.2,-81.9,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500907","1200","TD",31.2,-83,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500907","1800","TD",32,-84.8,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500908","0000","TD",33.1,-85.9,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500908","0600","TD",33.9,-87,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500908","1200","TD",35.2,-88.3,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500908","1800","TD",35.2,-88.5,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500909","0000","TD",35.3,-89.3,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500909","0600","TD",35,-89.8,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500909","1200","TD",35.6,-89.9,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL051950","EASY","19500909","1800","TD",35.9,-90.2,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500908","0600","TS",15.5,-41,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500908","1200","TS",15.5,-41.8,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500908","1800","TS",15.6,-42.8,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500909","0000","TS",15.7,-43.8,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500909","0600","TS",15.9,-44.6,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500909","1200","TS",16.1,-45.3,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500909","1800","TS",16.4,-46,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500910","0000","TS",16.7,-46.7,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500910","0600","TS",17.1,-47.3,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500910","1200","TS",17.5,-48,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500910","1800","TS",17.9,-48.8,55,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500911","0000","TS",18.3,-49.6,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500911","0600","HU",18.7,-50.2,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500911","1200","HU",19.1,-50.7,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500911","1800","HU",19.6,-51.2,75,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500912","0000","HU",20.2,-51.8,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500912","0600","HU",21,-52.5,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500912","1200","HU",21.7,-53.4,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500912","1800","HU",22.3,-54.2,85,977,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500913","0000","HU",22.7,-55,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500913","0600","HU",22.9,-55.8,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500913","1200","HU",23.1,-56.5,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500913","1800","HU",23.3,-57.2,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500914","0000","HU",23.6,-57.8,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500914","0600","HU",23.8,-58.4,110,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500914","1200","HU",24.1,-58.9,115,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500914","1800","HU",24.9,-59.4,120,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500915","0000","HU",25.9,-59.7,120,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500915","0600","HU",27,-59.8,120,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500915","1200","HU",28.2,-59.7,120,946,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500915","1800","HU",30.2,-59.3,115,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500916","0000","HU",32.6,-58.2,110,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500916","0600","HU",34.7,-56.5,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500916","1200","HU",36.5,-54.5,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500916","1800","HU",37.8,-52.2,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500917","0000","HU",39.5,-48.5,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500917","0600","HU",42.5,-43.5,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL061950","FOX","19500917","1200","EX",45.5,-39.5,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL071950","GEORGE","19500927","0600","TS",24.6,-51,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL071950","GEORGE","19500927","1200","TS",25.2,-51.5,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL071950","GEORGE","19500927","1800","TS",25.7,-52,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL071950","GEORGE","19500928","0000","TS",26.3,-52.5,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL071950","GEORGE","19500928","0600","TS",27.1,-53.1,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL071950","GEORGE","19500928","1200","TS",27.8,-54,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL071950","GEORGE","19500928","1800","TS",28.3,-55,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL071950","GEORGE","19500929","0000","TS",28.7,-56,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL071950","GEORGE","19500929","0600","TS",28.9,-57.2,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL071950","GEORGE","19500929","1200","TS",29,-58.5,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL071950","GEORGE","19500929","1800","TS",29.1,-59.6,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL071950","GEORGE","19500930","0000","TS",29.2,-60.8,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL071950","GEORGE","19500930","0600","TS",29.3,-62,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL071950","GEORGE","19500930","1200","TS",29.4,-63,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL071950","GEORGE","19500930","1800","TS",29.5,-63.4,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL071950","GEORGE","19501001","0000","TS",29.6,-63.7,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
"AL071950","GEORGE","19501001","0600","TS",29.7,-64,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1950"
